season,episode,scene,line_text,speaker,deleted
9,13,23,"You know we live together, right?",Dwight,False
7,14,1,Wait. Can you back up? What's the story?,Pam,False
2,15,47,Pizza. Great equalizer. Rich people love pizza.  Poor people love pizza.  White people love pizza.  Black people love pizza.  Do black people like pizza?,Michael,False
8,10,25,Have you had anything to eat besides candy canes?,Andy,False
8,3,30,Surprise! Your new crew.,Andy,False
5,14,8,Can I turn on the radio?,Pam,False
4,2,31,"Technically, he's right.",Toby,False
5,1,47,"Thank you. Holly is right. People, this is not just about winning some extra vacation days. This is about a very cool HR initiative that if we don't follow, we are all going to die of obesity. So how much are we gonna lose?",Michael,False
6,9,45,See ya.,Jim,False
3,5,40,"[Dwight chokes as Ryan downs a beer in one drink] Temp! Temp! Temp! Temp! Ryan! Ryan! Ryan! Ryan! Yes! Just think, that temp agency could have sent you anywhere.",Dwight,False
6,11,14,Wow!,Erin,False
4,9,1,This is ridiculous.,Stanley,False
4,13,42,Thanks.,Pam,False
3,19,55,"I was just going to say that [yells toward Michael] you have a cute butt. Oh my God I did not just say that, did I just say that? Oh my God I'm so adorable.",Kelly,False
3,1,58,What do I think? I think everybody should stay out of everybody's personal business!,Pam,False
5,17,14,"OK, don't get that. Please? [Pam gets up to answer her phone]",Michael,False
8,3,32,"That's OK, we're good.",Jim,False
2,20,19,"Is that true, Toby?",Oscar,False
2,9,21,We're watching it.,Michael,False
9,22,17,"When Jim decided to come back to Scranton full-time, I was relieved, but I also feel a little guilty. I mean, he's giving up this big thing for me. But he seems happy. I mean, he's certainly been goofing around a lot. I love goofy Jim.",Pam,False
8,19,12,Good.,Robert,False
8,22,24,Boom! [hands Oscar a business card.],Jim,False
9,18,31,"'Megan, I was too shy to tell you this when I was just a normal professional baseball player, but I love you.'",Jim,False
6,11,21,"Will everybody stop for a second, because obviously I'm not taking any of it.  A mistake has been made and we'll figure it out.  Second of all, there was no cash prize.",Jim,False
1,1,37,All right.,Ryan,False
9,9,24,"Ooh, belsnickel has traveled from distant lands to discover how all the boys and the girls have been behaving this last year. Whoo hoo HOO hoo hoo! [Runs over to Stanley and points at his stomach with a stick] Ohh...Too much strudel.",Dwight,False
3,16,46,[still laughing] I know.,Meredith,False
4,6,19,"It could be badass.  Yeah, it will.",Michael,False
4,14,56,"Okay, bye.",Kevin,False
8,17,7,"Oh, Andy, guess what happened to me this morning?",Kevin,False
9,3,40,"What? No, no, no! Come on! This is real!",Jim,False
9,1,21,I don't either.,Clark,False
5,9,27,You are a smart guy. I know you'll do the right thing.,Oscar,False
2,17,19,When did you go there?,Jim,False
3,14,31,What are you sorry about?,Karen,False
3,14,21,"No preference, what do you think redhead or brunette?",Dwight,False
5,3,49,"Let's see what this baby can do... [drives car fast, holding stroller alongside the car, stroller remains fine] Aaaah!  Aa-aaah! [throws it ahead of the car, it goes for a while and then is stopping]  It's a hardy stroller. [takes watermelon out of stroller, holds it up to show camera] Maybe it's safe!",Dwight,False
5,24,24,That's completely backwards.,Andy,False
2,6,20,Yeah.,Pam,False
7,7,40,[waving goodbye as the bus drives away] See you in a few months.,Michael,False
2,15,28,I was breathing.,Michael,False
5,3,40,"You're probably upset that I'm even at a Laundromat right now.  But, don't worry, I'm being safe.  And I'm headed home.  I'm... headed to my dorm.  Not home.",Pam,False
4,14,8,Fine. Good.,Toby,False
8,3,7,"I think I would keep working. And for my salary I guess I would take like a dollar a year....I mean obviously I wouldn't come in till noon and I wouldn't do anything I didn't wanna do. I mean I'm getting paid a dollar a year, OK? You can chill.",Kelly,False
6,12,35,"Oh my God, David. That's horrible.",Jim,False
3,23,59,Amen.,Stanley,False
6,7,9,Wha- what?,Michael,False
2,7,40,This is none of your affair because she is your boss-,Michael,False
7,2,25,Agreed.,Jim,False
2,21,61,I know.,Ryan,True
6,20,20,"Dwight, don't be gross.",Jim,False
8,17,19,"Okay. I know, I know, champ. Calm down, just listen.",Dwight,False
8,10,24,Fingerprints can be planted. You know with a severed hand...,Toby,False
3,13,17,"No, hey, hey. Don't be ridiculous. Of course we are going to have a party. A celebration of Oscar. Oscar night. And I want it to be Oscar-specific.",Michael,False
5,26,13,"Michael, isn't that Holly?",Kevin,False
4,5,26,"No, I hate it! I hate it! ...I don't hate it, I just don't like it at all. And it's terrible.",Michael,False
4,13,15,"There's some filing, restocking the supply shelves. Replacing the water jug, which nobody likes to do. Um, we... uh, eat a lot of cake!",Pam,False
9,23,82,"Oh, I don't know.",Kevin,False
8,9,34,That makes complete sense. Thank you all for a wonderful day.,Andy,False
3,23,17,"No, no, not Michael. [whispers] Me. I'm taking his job.",Dwight,False
7,17,9,I just helped someone out. It feels good.,Pam,False
5,7,11,Mmmm...,Andy,False
3,9,27,"What'd you do, Prison Mike?",Jim,False
7,10,27,"Hey, hey, hey, hey, hey.",Jim,False
3,4,26,"What?  No, this is about the right size.",Dwight,False
5,6,18,"I need a decent bonus, because I'm actually in the process of buying my parents' house so that they can retire. And if history tells us anything, it's that you can't go wrong buying a house you can't afford. Pam doesn't know about the house, so it's... a fun surprise. [taps Bluetooth earpiece] Pam, sorry about that. I lost you for a second. So, as it turns out, I may not have done so hot on my customer reviews this year.",Jim,False
5,7,26,Oh my God.,Stanley,False
9,11,4,"A delivery guy will deliver a box of pens, and you just make sure everything's in order.",Pam,False
3,3,13,People work faster after...,Michael,False
2,15,46,I'm just going to put this over there.,Michael,False
2,4,37,Why didn't I go to business school?,Dwight,False
8,5,35,"Oh, so we don't have to have that talk.",Erin,False
5,3,8,"It does not matter to me at all whether this baby is biologically mine.  I am going to love it. It's like when the dog nurses the tiger cub.  Have you seen that video?  It is... it's so bizarre and unnatural, but... it, it happens.",Michael,False
7,14,2,"Oh, sorry gotta go.",Jim,False
7,20,11,[very excited] There you go! Lovely! Regis and Kelly! Nice! Use that as an inspiration.  Just be funny.,Michael,False
5,20,7,"How are operations of the company? Just, day-to day.",Andy,False
7,3,37,"No, actually, Dwight, I didn't realize how far this walk was, and I-I'm exhausted.",Angela,False
5,17,1,What the hell was that? [Michael starts to fight with Dwight],Michael,False
9,11,34,"Hey, it's five o'clock. [everyone leaves and a traffic backup occurs in the parking lot]",Stanley,False
4,2,52,"Yes, yes we know but we just have not gotten over you.",Dwight,False
5,5,19,"Okay, okay.",Pam,False
7,21,5,"No! You go away! [storms out, toilet flushes, Jim exits the bathroom]",Gabe,False
9,19,25,[grunts] Let's take him',Dwight,False
6,10,17,"[at window in conference room] Check it out, guys. There's a limo down here. [everyone heads to the conference room] Michael, look. Oh, man.",Kevin,False
4,2,77,[scoffs] Vaccines are for chumps!,Dwight,False
9,16,44,[laughs] You're very quick on your feet. I remember you. Funny.,Pam,False
9,8,17,How much wine do you have?,Phyllis,False
2,14,26,"[to Jim] Beyonce, pink the color, Pink the person, hot dogs, basically anything that is awesome. Snow cones...",Kelly,False
4,2,27,"Thank you, thank you.",Jan,False
6,6,22,[Ryan and Kelly talking] ...it should go with the persona you already have.,Ryan,False
4,8,36,"O. [hits the ping-pong ball, and it hits the net]",Kelly,False
5,7,30,Bro hug? [Oscar shakes head... then sticks his hand out and Andy shakes it] Back to basics. I like it.,Andy,False
7,20,20,Fall asleep right after sex. Huh guys?,DeAngelo,False
6,7,29,Sometimes we're so excited we forget where we are. Like at a business meeting.,Pam,False
2,12,23,Did you get the yams?,Michael,False
5,24,27,I really love your outfit.,Erin,False
3,18,38,What is so stupid about wanting to name a baby Usher?,Kelly,False
5,14,26,"Yeah, right? Wow. Yeah. Do you want to talk about it? Go to a mall of something? Just walk around?",Andy,False
5,1,45,We lost weight today. I think it's OK to reward ourselves once in a while.,Phyllis,False
4,12,25,"And I think, 'there's no possible way--",Stanley,False
6,18,30,That is a dangerous precedent.,Stanley,False
7,17,2,Could be.,Dwight,False
5,16,19,"Wow,  that's impressive.",Pam,False
2,22,51,"Good, especially after I took all your money in poker.",Pam,False
6,8,42,Holy crap.,Phyllis,False
5,13,42,"It's not! It's not offensive during a roast! Anything goes! I want you guys to really get crackin on this. I want you to take me down. Don't hold back. I want you to really make fun of anything about me. It could be my race, could be the fact that I'm so fit, or I'm a womanizer... fair game. Whatever. I don't want to write your stuff for you, but I just want it to be good.",Michael,False
6,4,18,"If I have a woman up there and things are getting amorous, she's going to get turned off if she looks in he bathroom and sees you brushing your teeth with butter and clay.",Michael,False
1,3,32,"I'm now going to read out loud your submitted medical conditions. When you hear yours read, please raise your hand to indicate that it is real. If you do not raise your hand, it will not be covered.",Dwight,False
6,24,16,Good.,Toby,False
8,21,46,What? [they hug],Ryan,False
4,1,3,Not relevant.,Pam,False
6,10,42,Yes.,David,False
6,17,34,Sorry Sugar. What'd you want?,Jo,False
4,1,21,You're not forgiven.,Meredith,False
5,7,27,We called Angela?,Andy,False
6,7,34,Judas.,Dwight,False
7,14,6,"Jim, what?",Pam,False
3,7,32,I will improvise. I will speak from the heart.,Michael,False
6,20,37,But you're an accountant too.,Kelly,False
7,20,13,"I, really don't like spending time with him.",Erin,False
6,6,25,[Pam storms out of the break room] Hey...,Jim,False
9,10,38,"Yeah yeah, Princess Fancypants let Jane 12-pack over here take the fall.",Meredith,False
7,21,36,"Phyllis. Phyllis, are my mittens done?",Michael,False
5,6,1,"Hey, sport.",Michael,False
3,10,70,"[singing] ... Shall I play for you, parum pum pum pum [Oscar and Gil walk through door]",Angela,False
3,16,27,Sure.,Creed,False
2,17,37,I've got a time share in Key West that might be available.,Oscar,False
6,17,30,How's the lady situation?,Michael,False
2,19,26,"Yeah, you don't?",Jim,False
4,9,7,"[doorbell] Oh, excuse us just a second.",Jan,False
2,3,52,Please...,Kevin,True
1,3,25,"I know it was you. Fine. You know what? I'll have to interview each and every one of you until the perpetrator makes him or herself known. And until that time, there will be no health care coverage for any one!",Dwight,False
4,1,47,[sighs] Gross.,Jim,False
5,13,16,How's that gonna help you?,Jim,False
6,9,30,[in character] Do you want to go out on a date with me?  We can make out by the horses.,Kevin,False
6,3,22,[out the side of his mouth] And Jim!,Dwight,False
2,3,8,Ok. See you soon.,Michael,False
2,22,20,[Jim ejects a videotape from the VCR and puts in a new one] Wow. I don't know how you're gonna decide. They are all extremely good.,Jim,False
4,10,39,Where do you want to go for dinner?,Jim,False
3,5,42,"No, you're making this up!",Jim,False
2,14,64,Give me the phone.,Michael,True
2,6,24,"Alotta rules. Alotta rules. On the street we didn't have any rules. Maybe one - no kicks to the groin, home for dinner.",Michael,False
4,12,1,"I... love it!! Haha, come on!",Michael,False
1,4,37,"Pam, he's in a box. He's downstairs, in a box, on the floor, near the shelves. I'm serious. Go down there and work your magic.",Jim,False
4,1,41,[sighs],Angela,False
5,1,16,What?,Angela,False
6,20,24,"What? What do you mean, suspend me?",Pam,False
8,24,30,I can refer you to someone to talk to.,Toby,False
6,22,26,Steamtown Mall.,Donna,False
7,13,37,"[pulls phone back] Ah. No! [laughing] [hands phone back]. Although I must say, I will have 'apoplexy' if you lose. Do you understand? 'Apoplexy' is what I will have.",Oscar,False
8,9,23,Is that ladle stainless or...,Phyllis,False
4,3,44,Cool music.,Angela,False
5,17,16,You don't keep a diary.,Dwight,False
3,19,26,It means nothing.  I need you to do something for me.,Dwight,False
5,18,11,What about your party?,Dwight,False
6,20,32,Why don't we say ciao to the impressions? [everyone says ciao],Gabe,False
6,2,2,"Oh right, this thing. I remember now.  [whispers to Jim]  What's this about?",Michael,False
5,13,60,"I hope he's ok, I feel bad.",Phyllis,False
8,13,23,"It's fine. Pajamas aren't supposed to be baggy, right? It's not the barrio.",Angela,False
5,12,10,Each side will have three minutes to prepare opening arguments. Topic: Hillary Swank is attractive.,Andy,False
7,21,5,Hey!,Andy,False
2,5,8,But that doesn't sound good.,Pam,False
9,4,1,[Group continues chanting 'Fail!']That was actually a serious accident that could have resulted in severe bodily harm. [Group keeps chanting] You're all failing right now. [Group continues] Congratulations on your epic fail of the use of the word fail! [Group claps and chants],Andy,False
7,12,23,"Oh, Michael.",Pam,False
2,22,44,All right.,Carol,False
5,8,21,I don't know anything about that.,Pam,False
6,14,43,Yeah! Take out the Suck It and we'll...,David,False
9,12,16,Pete and I work well together -- not that there's anything special about Pete. It could be any guy... or girl-- not that I'm into girls. Not that I'm into Pete. Ugh! What was the question?,Erin,False
6,3,26,"Thank you! That is exactly-- by the way, I would also like a raise.",Andy,False
